business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
100658,ADITI INDIAN CUISINE,1101 VALENCIA ST,San Francisco,CA,94110,,,,14158212789,100658_20190723,07/23/2019 12:00:00 AM,,New Ownership - Followup,,,,,,,,,
93913,Hodala Restaurant,5801 Geary Blvd,San Francisco,CA,94121,,,,,93913_20180222,02/22/2018 12:00:00 AM,,Routine - Unscheduled,93913_20180222_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
92642,Ippudo,18 Yerba Buena Ln.,San Francisco,CA,94103,,,,,92642_20170825,08/25/2017 12:00:00 AM,,New Ownership,,,,,,,,,
3586,The Pig & Whistle,2801 GEARY Blvd,San Francisco,CA,94118,37.782113,-122.449171,POINT (-122.449171 37.782113),,3586_20190805,08/05/2019 12:00:00 AM,,Routine - Unscheduled,3586_20190805_103131,Moderate risk vermin infestation,Moderate Risk,16,6,2,15,54,18
1978,GOLDEN CHARIOT BAKERY & REST,3308 BALBOA St,San Francisco,CA,94121,37.775878,-122.494382,POINT (-122.494382 37.775878),,1978_20190813,08/13/2019 12:00:00 AM,,Reinspection/Followup,,,,26,6,2,11,55,29
69665,Shalimar Restaurant,532 Jones St,San Francisco,CA,94102,,,,,69665_20180912,09/12/2018 12:00:00 AM,,Complaint,,,,,,,,,
9103,Marketbar,1 Ferry Building #36,San Francisco,CA,94111,37.795225,-122.39377,POINT (-122.39377 37.795225),,9103_20180301,03/01/2018 12:00:00 AM,,Reinspection/Followup,9103_20180301_103154,Unclean or degraded floors walls or ceilings,Low Risk,6,2,10,12,28860,8
68430,Ladle & Leaf,135 04th St FC-2,San Francisco,CA,94103,37.784103,-122.403669,POINT (-122.403669 37.784103),,68430_20180104,01/04/2018 12:00:00 AM,,Routine - Unscheduled,68430_20180104_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,6,2,9,12,28853,8
98113,HING WAH FENG,4401 Balboa St,San Francisco,CA,94121,,,,,98113_20190128,01/28/2019 12:00:00 AM,,Routine - Unscheduled,98113_20190128_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
79050,Restaurante Montecristo,3723 Mission St,San Francisco,CA,94110,,,,,79050_20170621,06/21/2017 12:00:00 AM,,Complaint,79050_20170621_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
64380,Michael Mina Restaurant,252 California St,San Francisco,CA,94111,37.793338,-122.399583,POINT (-122.399583 37.793338),14155350791,64380_20190530,05/30/2019 12:00:00 AM,,Routine - Unscheduled,64380_20190530_103143,Inadequate warewashing facilities or equipment,Low Risk,6,1,10,4,28860,8
85927,Domino's 8134,320 Bayshore Blvd,San Francisco,CA,94124,,,,14155648400,85927_20180622,06/22/2018 12:00:00 AM,,Complaint,85927_20180622_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
79248,Ha Nam Ninh Restaurant,701 Larkin St,San Francisco,CA,94109,,,,,79248_20180824,08/24/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
90008,Souvla,758 Valencia St,San Francisco,CA,94110,,,,14155405458,90008_20190529,05/29/2019 12:00:00 AM,,Routine - Unscheduled,90008_20190529_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
4654,House of Bagels,5030 Geary Blvd,San Francisco,CA,94118,37.780688,-122.473471,POINT (-122.473471 37.780688),,4654_20170425,04/25/2017 12:00:00 AM,,Complaint,4654_20170425_103102,Unclean hands or improper use of gloves,High Risk,26,6,2,11,54,29
95537,Eat Sushi,1516 Folsom St,San Francisco,CA,94103,,,,,95537_20190206,02/06/2019 12:00:00 AM,,Routine - Unscheduled,95537_20190206_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
82143,Ro Cafe,2739 Geary Blvd,San Francisco,CA,94118,,,,14155349765,82143_20190805,08/05/2019 12:00:00 AM,,Routine - Unscheduled,82143_20190805_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
94983,94983 Chowder House,24 Willie Mays Pl Upper Cent Fd Sect 143,San Francisco,CA,94107,,,,,94983_20180911,09/11/2018 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
79414,Hoshi Ramen & Rice,2274 Lombard St,San Francisco,CA,94123,,,,,79414_20161017,10/17/2016 12:00:00 AM,,Routine - Unscheduled,79414_20161017_103103,High risk food holding temperature,High Risk,,,,,,
97296,GREAT MONGOLIA,4828 GEARY Blvd,San Francisco,CA,94118,,,,,97296_20181012,10/12/2018 12:00:00 AM,,Routine - Unscheduled,97296_20181012_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
92568,Chennai Kings,418 Beach St,San Francisco,CA,94133,,,,,92568_20190318,03/18/2019 12:00:00 AM,,Routine - Unscheduled,92568_20190318_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
97762,ABRAZO,2000 HYDE St,San Francisco,CA,94109,,,,,97762_20181207,12/07/2018 12:00:00 AM,,New Ownership - Followup,,,,,,,,,
90614,B-Side,205 Franklin St.,San Francisco,CA,94102,,,,,90614_20180817,08/17/2018 12:00:00 AM,,Routine - Unscheduled,90614_20180817_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
92989,Himalayan Pizza & Momo,288 Golden Gate Ave,San Francisco,CA,94102,,,,,92989_20180314,03/14/2018 12:00:00 AM,,New Ownership,,,,,,,,,
97806,LITTLE SUSHI BAR,200 23rd Ave,San Francisco,CA,94121,,,,,97806_20190115,01/15/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
78306,Breakfast at Tiffany's,2499 San Bruno Ave,San Francisco,CA,94134,,,,,78306_20190411,04/11/2019 12:00:00 AM,,Routine - Unscheduled,78306_20190411_103102,Unclean hands or improper use of gloves,High Risk,,,,,,
77162,Ramen Yamadaya,1728 Buchanan St,San Francisco,CA,94115,,,,14155794164,77162_20181210,12/10/2018 12:00:00 AM,,Routine - Unscheduled,77162_20181210_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
101691,ROYAL GROUND COFFEE,5301 GEARY BLVD,San Francisco,CA,94121,,,,14155755282,101691_20190906,09/06/2019 12:00:00 AM,,Routine - Unscheduled,101691_20190906_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
67985,Momma's Kitchen,121 09th St,San Francisco,CA,94103,37.774722,-122.406761,POINT (-122.406761 37.774722),,67985_20190923,09/23/2019 12:00:00 AM,,Routine - Unscheduled,67985_20190923_103154,Unclean or degraded floors walls or ceilings,Low Risk,34,2,9,14,28853,34
86870,Turtle Tower Restaurant,501 06th St,San Francisco,CA,94103,,,,14155403333,86870_20190128,01/28/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
75851,"Outfit Generic, Inc.",2250 Keith St,San Francisco,CA,94124,,,,,75851_20180803,08/03/2018 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
95900,Zen Yai Thai Restaurant,771 Ellis St,San Francisco,CA,94109,,,,,95900_20181022,10/22/2018 12:00:00 AM,,New Ownership,95900_20181022_103103,High risk food holding temperature,High Risk,,,,,,
27949,Shanghai House,3641 BALBOA ST,San Francisco,CA,94121,37.775663,-122.497959,POINT (-122.497959 37.775663),,27949_20190923,09/23/2019 12:00:00 AM,,Routine - Unscheduled,27949_20190923_103154,Unclean or degraded floors walls or ceilings,Low Risk,26,6,2,11,55,29
82950,Acquolina,1600 Stockton St,San Francisco,CA,94133,,,,,82950_20190226,02/26/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
84558,Ruru Kitchen,1111 08th St,San Francisco,CA,94107,,,,14155996623,84558_20180924,09/24/2018 12:00:00 AM,,Routine - Unscheduled,84558_20180924_103156,Permit license or inspection report not posted,Low Risk,,,,,,
90941,Golden Saigon Restaurant Corp.,2428 San Bruno Ave.,San Francisco,CA,94134,,,,,90941_20190905,09/05/2019 12:00:00 AM,,Routine - Unscheduled,90941_20190905_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
93607,Boos Voni,5170 Mission St,San Francisco,CA,94112,,,,,93607_20190128,01/28/2019 12:00:00 AM,,Routine - Unscheduled,93607_20190128_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
90837,Beanstalk - Inner Richmond,4555 California St,San Francisco,CA,94118,,,,,90837_20190912,09/12/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
94922,Valenciano,1153 Valencia St,San Francisco,CA,94110,,,,,94922_20181219,12/19/2018 12:00:00 AM,,Complaint,,,,,,,,,
101193,Budweiser West Club Bar 200,1 Warriors Way Level 300 West,San Francisco,CA,94158,,,,,101193_20190812,08/12/2019 12:00:00 AM,,New Ownership - Followup,,,,,,,,,
83423,Carbon Grill,852 Clement St,San Francisco,CA,94118,,,,14155759966,83423_20180612,06/12/2018 12:00:00 AM,,Routine - Unscheduled,83423_20180612_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
78332,Hot Pot Island,5512 Geary Blvd,San Francisco,CA,94121,,,,,78332_20180824,08/24/2018 12:00:00 AM,,Routine - Unscheduled,78332_20180824_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
69705,Daniel's Cafe,154 Ellis St,San Francisco,CA,94102,,,,,69705_20190212,02/12/2019 12:00:00 AM,,Routine - Unscheduled,69705_20190212_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
69590,Hotel Adagio,550 Geary St,San Francisco,CA,94102,,,,14155775000,69590_20191001,10/01/2019 12:00:00 AM,,Routine - Unscheduled,69590_20191001_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
87551,NoodleMe,333 Market St,San Francisco,CA,94105,,,,,87551_20190617,06/17/2019 12:00:00 AM,,Routine - Unscheduled,87551_20190617_103107,Improper reheating of food,High Risk,,,,,,
97804,BICYCLE BANH MI INC.,1324 Fitzgerald Ave,San Francisco,CA,94124,,,,14157306419,97804_20181003,10/03/2018 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
70281,Shai Lai Seafood Restaurant,6253 GEARY Blvd,San Francisco,CA,94121,,,,14155617349,70281_20190812,08/12/2019 12:00:00 AM,,Routine - Unscheduled,70281_20190812_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
89322,Cafe at the Tilden,345 Taylor St,San Francisco,CA,94102,,,,,89322_20190614,06/14/2019 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
85279,Nojo,231 Franklin St,San Francisco,CA,94102,,,,14158202557,85279_20180926,09/26/2018 12:00:00 AM,,Routine - Unscheduled,85279_20180926_103161,Low risk vermin infestation,Low Risk,,,,,,
69486,Tsing's Chinese Restaurant,361 WEST PORTAL Ave,San Francisco,CA,94127,,,,14155817297,69486_20180830,08/30/2018 12:00:00 AM,,Routine - Unscheduled,69486_20180830_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
92049,Little Nepal,925 Cortland Ave.,San Francisco,CA,94110,,,,,92049_20190814,08/14/2019 12:00:00 AM,,Routine - Unscheduled,92049_20190814_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
94408,Sizzling Pot King,139 8th St,San Francisco,CA,94103,,,,,94408_20180608,06/08/2018 12:00:00 AM,,Routine - Unscheduled,94408_20180608_103133,Foods not protected from contamination,Moderate Risk,,,,,,
74993,Tenroku Sushi,1825 Post St #215,San Francisco,CA,94115,,,,,74993_20190114,01/14/2019 12:00:00 AM,,Routine - Unscheduled,74993_20190114_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
63755,Hana Zen Sushi & Yakitori Bar,Pier 39  Space M209,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,63755_20190814,08/14/2019 12:00:00 AM,,Routine - Unscheduled,63755_20190814_103120,Moderate risk food holding temperature,Moderate Risk,23,1,10,3,308,23
95000,95000 Derby Grill Stand,24 Willie Mays Pl Promenade Level Rm 2136,San Francisco,CA,94107,,,,,95000_20190926,09/26/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.466569,POINT (-122.466569 37.740144),14155564006,37482_20180222,02/22/2018 12:00:00 AM,,Routine - Unscheduled,37482_20180222_103144,Unapproved or unmaintained equipment or utensils,Low Risk,40,8,4,1,59,41
100992,District Tea,2154 MISSION ST,San Francisco,CA,94110,,,,14155727597,100992_20190822,08/22/2019 12:00:00 AM,,Routine - Unscheduled,100992_20190822_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
91340,Front Door Cafe,1 Front St,San Francisco,CA,94111,,,,14155986470,91340_20181204,12/04/2018 12:00:00 AM,,Complaint,91340_20181204_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
88712,Illy Caffe SF 200 Montgomery,220 Montgomery St Suite 144 & 148,San Francisco,CA,94104,,,,,88712_20190829,08/29/2019 12:00:00 AM,,Routine - Unscheduled,88712_20190829_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
2995,CAFE ROCCO,1131 FOLSOM St,San Francisco,CA,94103,37.776127,-122.408602,POINT (-122.408602 37.776127),,2995_20170117,01/17/2017 12:00:00 AM,,Complaint,2995_20170117_103114,High risk vermin infestation,High Risk,34,2,9,8,28853,34
93424,Oxbridge Market,790 Silver Ave.,San Francisco,CA,94134,,,,,93424_20180112,01/12/2018 12:00:00 AM,,New Ownership,,,,,,,,,
68865,Grant Place Restaurant,737 Washington St,San Francisco,CA,94108,37.795166,-122.405924,POINT (-122.405924 37.795166),,68865_20190910,09/10/2019 12:00:00 AM,,Routine - Unscheduled,68865_20190910_103133,Foods not protected from contamination,Moderate Risk,4,1,10,3,28857,6
82041,Hotel Vitale,8 Mission St,San Francisco,CA,94105,,,,,82041_20190829,08/29/2019 12:00:00 AM,,Routine - Unscheduled,82041_20190829_103133,Foods not protected from contamination,Moderate Risk,,,,,,
94187,IKU Sushi,120 Montgomery St,San Francisco,CA,94104,,,,,94187_20190726,07/26/2019 12:00:00 AM,,Routine - Unscheduled,94187_20190726_103139,Improper food storage,Low Risk,,,,,,
16751,Nihon,1779 Folsom St,San Francisco,CA,94103,37.768654,-122.415586,POINT (-122.415586 37.768654),,16751_20190801,08/01/2019 12:00:00 AM,,Routine - Unscheduled,16751_20190801_103132,Improper thawing methods,Moderate Risk,19,4,7,8,28853,20
97661,UNDERDOGS TO,3600 Taraval St,San Francisco,CA,94116,,,,14155905702,97661_20181114,11/14/2018 12:00:00 AM,,New Ownership,,,,,,,,,
67448,Soo Fong Restaurant,3801 03rd St 370,San Francisco,CA,94124,37.741829,-122.388098,POINT (-122.388098 37.741829),,67448_20170620,06/20/2017 12:00:00 AM,,Complaint,67448_20170620_103133,Foods not protected from contamination,Moderate Risk,1,3,8,10,58,1
96654,Mama Coco's Restuarant,4995 Mission St,San Francisco,CA,94112,,,,,96654_20190122,01/22/2019 12:00:00 AM,,Routine - Unscheduled,96654_20190122_103105,Improper cooling methods,High Risk,,,,,,
88554,Express Liquor and Pupuseria,4715 Geary Blvd,San Francisco,CA,94118,,,,14155663534,88554_20190531,05/31/2019 12:00:00 AM,,Routine - Unscheduled,88554_20190531_103129,Insufficient hot water or running water,Moderate Risk,,,,,,
77065,Pho Hour,1114 Bryant St,San Francisco,CA,94103,,,,,77065_20190116,01/16/2019 12:00:00 AM,,Routine - Unscheduled,77065_20190116_103105,Improper cooling methods,High Risk,,,,,,
94572,Broadway Dim Sum Cafe,684 Broadway St,San Francisco,CA,94133,,,,,94572_20190813,08/13/2019 12:00:00 AM,,Routine - Unscheduled,94572_20190813_103133,Foods not protected from contamination,Moderate Risk,,,,,,
11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,POINT (-122.503998 37.760851),,11416_20190911,09/11/2019 12:00:00 AM,,Routine - Unscheduled,11416_20190911_103145,Improper storage of equipment utensils or linens,Low Risk,35,8,3,1,56,35
86567,Poke Bar,1355 Market St,San Francisco,CA,94103,,,,14153557708,86567_20190130,01/30/2019 12:00:00 AM,,Complaint,86567_20190130_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
84971,Cafe Med,201 Pine St,San Francisco,CA,94104,,,,,84971_20190206,02/06/2019 12:00:00 AM,,Complaint,84971_20190206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,36513_20190812,08/12/2019 12:00:00 AM,,Complaint,36513_20190812_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,6,2,9,6,28855,8
97879,ARAMEX,2020 Mission St,San Francisco,CA,94110,,,,14155426854,97879_20190905,09/05/2019 12:00:00 AM,,Routine - Unscheduled,97879_20190905_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
3286,Super Burrito,1200 Polk St,San Francisco,CA,94109,37.787998,-122.420117,POINT (-122.420117 37.787998),,3286_20190214,02/14/2019 12:00:00 AM,,Routine - Unscheduled,3286_20190214_103147,Inadequate ventilation or lighting,Low Risk,21,9,10,13,28858,21
2578,Starbucks Coffee Co,1255 Battery St,San Francisco,CA,94111,37.802545,-122.401864,POINT (-122.401864 37.802545),,2578_20190531,05/31/2019 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,3,28860,8
91459,Kui Shin Bo #2,1424 Lombard St,San Francisco,CA,94109,,,,14155305106,91459_20190507,05/07/2019 12:00:00 AM,,Routine - Unscheduled,91459_20190507_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
34708,Piqueos LLC,830 CORTLAND Ave,San Francisco,CA,94110,37.738893,-122.414078,POINT (-122.414078 37.738893),14155288812,34708_20190814,08/14/2019 12:00:00 AM,,Routine - Unscheduled,34708_20190814_103103,High risk food holding temperature,High Risk,2,7,7,2,28859,2
62769,Loving Hut Vegan Cuisine,845 Market St FE12,San Francisco,CA,94103,37.784848,-122.406892,POINT (-122.406892 37.784848),,62769_20191001,10/01/2019 12:00:00 AM,,Reinspection/Followup,,,,34,2,9,12,28853,34
67448,Soo Fong Restaurant,3801 03rd St 370,San Francisco,CA,94124,37.741829,-122.388098,POINT (-122.388098 37.741829),,67448_20170620,06/20/2017 12:00:00 AM,,Complaint,67448_20170620_103103,High risk food holding temperature,High Risk,1,3,8,10,58,1
92984,Doma Sushi Bar,433 Precita Ave.,San Francisco,CA,94110,,,,,92984_20171219,12/19/2017 12:00:00 AM,,New Construction,,,,,,,,,
94149,Epicurean at Mercy High School,3250 19th Ave,San Francisco,CA,94132,,,,,94149_20180320,03/20/2018 12:00:00 AM,,New Ownership,94149_20180320_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
68390,Mission's Kitchen,2738 Mission St,San Francisco,CA,94110,,,,14155641577,68390_20190318,03/18/2019 12:00:00 AM,,Routine - Unscheduled,68390_20190318_103139,Improper food storage,Low Risk,,,,,,
93911,Krispy Krunchy Chicken,4517 3rd St,San Francisco,CA,94124,,,,,93911_20190114,01/14/2019 12:00:00 AM,,Routine - Unscheduled,93911_20190114_103133,Foods not protected from contamination,Moderate Risk,,,,,,
101235,Old Skool Portable 500,1 Warriors Way Level 600 East,San Francisco,CA,94158,,,,,101235_20190906,09/06/2019 12:00:00 AM,,Routine - Scheduled,,,,,,,,,
96451,USHITARO,1382 9TH AVE,San Francisco,CA,94122,,,,14155335909,96451_20181211,12/11/2018 12:00:00 AM,,Routine - Unscheduled,96451_20181211_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
62548,Estrella Taqueria,533 Haight St,San Francisco,CA,94117,37.772013,-122.431047,POINT (-122.431047 37.772013),,62548_20190716,07/16/2019 12:00:00 AM,,Reinspection/Followup,,,,10,9,11,15,29492,9
96909,STRATFORD SCHOOL,301 De Montfort Ave,San Francisco,CA,94112,,,,14155333134,96909_20190828,08/28/2019 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
100992,District Tea,2154 MISSION ST,San Francisco,CA,94110,,,,14155727597,100992_20190621,06/21/2019 12:00:00 AM,,New Ownership,,,,,,,,,
94387,Foundation Cafe,645 05th St,San Francisco,CA,94107,,,,,94387_20190604,06/04/2019 12:00:00 AM,,Routine - Unscheduled,94387_20190604_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
87551,NoodleMe,333 Market St,San Francisco,CA,94105,,,,,87551_20190123,01/23/2019 12:00:00 AM,,Routine - Unscheduled,87551_20190123_103133,Foods not protected from contamination,Moderate Risk,,,,,,
97954,CHS/HOTEL G LLC,386 GEARY St,San Francisco,CA,94102,,,,,97954_20181130,11/30/2018 12:00:00 AM,,New Ownership,,,,,,,,,
39824,RN74,301 Mission St,San Francisco,CA,94105,37.790958,-122.396042,POINT (-122.396042 37.790958),,39824_20190801,08/01/2019 12:00:00 AM,,Routine - Unscheduled,39824_20190801_103125,Noncompliance with shell fish tags or display,Moderate Risk,6,2,9,12,28855,8
70281,Shai Lai Seafood Restaurant,6253 GEARY Blvd,San Francisco,CA,94121,,,,14155617349,70281_20190812,08/12/2019 12:00:00 AM,,Routine - Unscheduled,70281_20190812_103139,Improper food storage,Low Risk,,,,,,
90514,Le Marais Bakery Castro,498 Sanchez St,San Francisco,CA,94114,,,,,90514_20180806,08/06/2018 12:00:00 AM,,Routine - Unscheduled,90514_20180806_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
96632,HAKKA RESTAURANT,4401 Cabrillo St A,San Francisco,CA,94121,,,,14155389802,96632_20190314,03/14/2019 12:00:00 AM,,Routine - Unscheduled,96632_20190314_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
67602,Chipotle Mexican Grill #1702,865 Market St Space #C10,San Francisco,CA,94103,37.784317,-122.407563,POINT (-122.407563 37.784317),,67602_20171011,10/11/2017 12:00:00 AM,,Routine - Unscheduled,67602_20171011_103139,Improper food storage,Low Risk,34,2,9,12,28853,34
89710,Manila Bowl,1355 Market St Unit #10,San Francisco,CA,94103,,,,,89710_20180801,08/01/2018 12:00:00 AM,,Complaint,,,,,,,,,
64380,Michael Mina Restaurant,252 California St,San Francisco,CA,94111,37.793338,-122.399583,POINT (-122.399583 37.793338),14155350791,64380_20190530,05/30/2019 12:00:00 AM,,Routine - Unscheduled,64380_20190530_103150,Improper or defective plumbing,Low Risk,6,1,10,4,28860,8
69753,Sift Cupcake & Dessert Bar,2411 California St,San Francisco,CA,94115,37.788834,-122.43402,POINT (-122.43402 37.788834),14155503030,69753_20190806,08/06/2019 12:00:00 AM,,Routine - Unscheduled,69753_20190806_103139,Improper food storage,Low Risk,27,9,1,13,29490,30
